1983|9|5
1983|6|2
1984|9|5
1984|3|1
1984|4|2
1984|1|5
1984|8|5
1985|9|4
1985|5|4
1985|7|3
1985|1|2
1986|6|1
1986|9|3
1986|5|5
1986|3|3
1987|1|3
1987|4|5
1987|9|1
1987|6|2
1988|2|3
1988|7|5
1988|9|2
1989|8|5
1989|7|5
1989|9|1
1990|1|4
1990|7|4
1990|8|2
1990|5|4
1991|5|1
1991|3|1
1992|8|1
1992|9|5
1993|9|3
1993|6|4
1993|5|1
1993|8|5
1993|7|2
1993|3|3
1994|4|2
1994|8|3
1994|6|5
1994|7|2
1994|2|5
1995|1|1
1995|4|3
1995|3|2
1995|7|5
1995|2|1
1996|9|5
1996|3|3
1996|5|4
1996|8|4
1997|2|4
1997|3|3
1997|1|2
1998|2|3
1998|6|4
1998|8|4
1998|4|3
1998|7|1
1998|1|3
1999|1|4
1999|9|1
1999|4|1
1999|7|5
2000|2|4
2000|1|3
2000|8|3
2000|9|4
2001|6|2
2001|1|5
2001|8|2
2001|7|4
2001|9|1
2001|5|4
2001|2|5
2002|4|1
2002|7|3
2002|2|1
2003|5|2
2003|9|1
2003|6|3
2003|7|2
2004|9|2
2004|6|2
2004|8|3
2004|1|4
2005|9|3
2005|8|4
2005|5|5
2005|7|5
2005|1|3
2005|4|4
2006|5|4
2006|3|2
2007|6|5
2007|5|4
2007|1|3
2007|3|2
2007|8|4
2008|8|5
2008|1|4
2008|5|1
2008|4|1
2008|6|3
2009|4|5
2009|9|2
2009|6|5
2010|4|3
2010|7|1
2010|6|2
2011|8|3
2011|3|5
2011|2|5
2011|4|2
2011|6|2
2011|1|4
2012|2|4
2012|4|5
2012|8|1
2012|1|3
2012|7|1
2013|1|1
2013|5|3
2013|6|5
2013|4|5
2014|9|2
2014|4|1
2014|3|2
2015|2|4
2015|8|3
2016|8|5
2016|6|2
2016|3|3
2016|7|5
2017|4|5
2017|3|2
2017|9|5
2017|1|2
2018|5|1
2018|4|2
2018|8|3
2018|9|2
2018|3|4
2019|5|1
2019|7|2
2019|2|1
2019|8|4
2020|2|3
2020|1|4
2020|8|2
2020|7|3
2020|9|1
2020|4|5
2021|9|5
2021|7|1
2021|1|5
2021|6|1
2021|2|1
2021|8|3
2021|4|5
2022|7|2
2022|2|2
2023|7|4
2023|5|2
2023|3|4
2023|6|5
2023|1|3
2024|2|3
2024|6|1
2024|4|2
2024|5|4
2024|8|1
2025|5|1
2025|2|1
2025|7|4
2025|6|2
2026|4|2
2026|3|1
2026|7|1
2027|4|5
2027|2|5
2027|1|3
2027|8|2
2027|5|4
2027|9|3
2027|6|2
2027|7|3
2028|5|1
2028|8|2
2028|3|2
2028|7|2
2028|4|5
2029|7|3
2029|1|5
2029|8|2
2029|3|2
2029|9|4
2029|4|5
2030|1|1
2030|9|4
2030|4|4
2030|5|5
2030|8|2
2031|6|2
2031|3|5
2031|4|1
2032|2|1
2032|3|3
2032|7|1
2032|5|3
2033|3|2
2033|2|5
2033|8|2
2033|7|1
2034|8|2
2034|1|4
2034|3|3
2034|9|4
2034|6|5
2035|5|1
2035|1|5
2035|6|1
2035|8|2
2036|5|2
2036|9|3
2036|4|5
2036|7|1
2036|3|2
2037|6|2
2037|1|4
2038|7|4
2038|9|3
2038|8|4
2039|3|1
2039|8|4
2039|2|4
2039|9|2
2040|3|3
2040|2|5
2040|9|1
2040|8|5
2041|9|1
2041|1|5
2041|8|4
2042|4|5
2042|2|2
2042|3|2
2042|5|1
2043|9|1
2043|5|1
2044|1|5
2044|9|2
2045|9|2
2045|5|2
2045|1|1
2045|3|3
2045|7|2
2046|3|1
2046|7|5
2046|1|2
2047|9|1
2047|8|5
2047|3|2
2047|1|4
2047|2|5
2048|1|3
2048|4|1
2048|3|3
2049|5|2
2049|7|2
2049|4|2
2050|9|2
2050|2|1
2051|8|5
2051|2|3
2051|3|5
2052|6|2
2052|4|4
2052|1|3
2052|7|1
2052|9|4
2053|8|1
2053|3|1
2053|2|4
2053|7|2
2053|9|2
2053|4|3
2054|1|2
2054|4|5
2054|2|1
2055|2|1
2055|1|1
2055|7|3
2055|8|1
2056|4|2
2056|9|5
2056|7|2
2056|3|5
2056|8|3
2057|7|3
2057|2|1
2058|3|5
2058|9|5
2058|8|1
2058|7|5
2059|6|3
2059|8|3
2059|5|4
2059|3|3
2059|1|1
2060|3|1
2060|5|5
2061|1|1
2061|3|2
2061|2|5
2061|5|1
2061|8|2
2062|9|5
2062|1|2
2062|5|3
2062|3|3
2063|6|3
2063|7|3
2063|3|5
2064|5|3
2064|2|4
2064|8|1
2065|3|2
2065|4|4
2065|8|4
2065|5|1
2065|6|4
2066|2|1
2067|7|4
2067|2|2
2067|1|4
2067|4|3
2067|5|5
2068|3|5
2068|2|3
2068|6|2
2068|7|4
2069|3|5
2069|8|4
2069|1|5
2070|7|5
2070|2|1
2070|8|1
2071|2|1
2071|8|5
2072|3|3
2072|1|4
2072|5|1
2072|9|1
2072|6|5
2073|6|1
2073|3|5
2073|1|3
2074|1|5
2074|2|4
2074|7|1
2074|8|2
2075|2|4
2075|9|2
2075|1|4
2075|7|4
2076|3|1
2076|2|4
2076|4|2
2076|9|3
2076|5|1
2077|4|5
2077|3|4
2077|7|2
2077|6|2
2078|5|5
2078|1|1
2078|4|2
2079|8|2
2079|2|4
2079|9|2
2079|3|4
2080|4|2
2080|7|3
2080|2|5
2080|9|1
2080|5|4
2081|8|5
2081|4|3
2082|8|1
2082|4|2
2083|7|5
2083|9|1
2083|1|4
2084|9|2
2084|2|1
2084|3|4
2084|5|1
2084|8|1
2085|6|4
2085|5|1
2085|4|4
2086|3|2
2086|1|2
2086|2|1
2087|5|1
2087|2|5
2087|7|4
2087|1|2
2088|2|2
2088|4|1
2088|7|4
2088|3|5
2088|1|4
2089|4|5
2089|8|4
2090|8|2
2090|9|1
2090|4|4
2091|3|3
2091|2|2
2091|1|2
2091|9|5
2092|1|2
2092|3|2
2092|8|4
2092|9|2
2092|2|5
2093|9|5
2093|4|2
2093|2|2
2094|1|5
2094|4|5
2094|5|4
2095|6|5
2095|7|1
2095|5|3
2095|9|5
2095|3|2
2096|4|5
2096|9|4
2096|1|3
2097|6|5
2097|4|4
2097|8|1
2097|5|5
2097|3|5
2098|3|1
2098|5|1
2098|4|2
2098|6|4
2099|6|3
2099|8|4
2100|9|1
2100|4|2
2100|1|4
2100|7|4
2101|7|2
2101|1|4
2101|4|2
2102|5|4
2102|4|3
2102|2|2
2102|3|5
2102|9|2
2102|6|1
2103|7|3
2103|6|2
2103|2|1
2103|8|1
2103|5|1
2103|3|5
2104|4|5
2104|1|1
2105|7|1
2105|2|5
2105|8|4
2105|6|2
2105|5|3
2106|2|2
2106|8|3
2106|9|1
2106|1|1
2106|4|5
2106|7|5
2107|8|4
2107|6|2
2107|4|2
2107|3|5
2108|5|3
2108|3|3
2108|4|3
2109|3|5
2109|7|1
2109|2|4
2109|4|5
2110|2|4
2110|9|2
2111|3|2
2111|4|2
2112|5|4
2112|4|2
2112|2|3
2112|1|4
2112|3|5
2112|6|3
2113|3|1
2113|5|1
2113|4|3
2114|8|3
2114|4|4
2114|3|2
2114|1|5
2115|3|5
2115|7|1
2115|2|2
2116|9|5
2116|2|4
2116|7|3
2116|1|4
2116|3|3
2117|6|3
2117|4|5
2117|1|3
2118|8|4
2118|9|1
2118|5|2
2118|3|3
2119|9|2
2119|7|1
2119|1|2
2119|2|4
2119|8|5
2119|6|3
2120|1|3
2120|9|3
2120|5|3
2120|8|5
2121|2|3
2121|3|1
2121|1|2
2121|9|3
2121|8|3
2121|5|2
2122|3|3
2122|6|4
2122|9|1
2122|1|2
2123|8|5
2123|7|1
2123|4|4
2123|2|1
2123|5|2
2124|5|2
2124|4|1
2124|9|3
2125|4|1
2125|7|1
2125|9|5
2125|5|4
2126|6|2
2126|4|1
2126|5|4
2126|8|2
2127|6|3
2127|7|4
2127|4|3
2127|3|4
2128|5|4
2128|3|3
2128|4|5
2128|9|3
2128|1|2
2128|2|1
2129|2|3
2129|9|4
2130|4|1
2130|8|2
2130|5|3
2131|9|1
2131|1|2
2131|8|1
2131|7|1
2131|6|3
2132|8|2
2132|5|2
2132|1|4
2133|4|5
2133|9|4
2133|6|2
2134|6|5
2134|5|4
2134|8|3
2134|4|5
2135|1|2
2135|4|5
2135|9|4
2135|7|3
2135|5|3
2136|7|1
2136|2|4
2136|5|5
2136|6|2
2136|8|5
2137|9|2
2137|5|4
2138|4|5
2138|1|2
2138|7|5
2138|6|3
2138|3|3
2139|6|3
2139|7|4
2139|5|3
2140|6|4
2140|4|3
2140|7|4
2140|2|2
2141|9|1
2141|2|5
2141|4|1
2141|1|2
2141|3|1
2142|8|5
2142|2|3
2142|1|3
2142|7|1
2143|6|2
2143|4|2
2143|3|2
2143|1|3
2143|2|2
2144|8|1
2144|6|3
2144|9|3
2144|7|3
2145|5|4
2145|2|2
2145|4|3
2145|3|3
2145|9|2
2146|8|2
2146|3|1
2146|6|3
2147|7|3
2147|9|5
2147|3|3
2148|4|2
2148|5|3
2148|9|3
2149|9|4
2149|5|2
2149|1|4
2150|4|4
2150|6|1
2150|3|1
2150|5|5
2151|4|4
2151|5|4
2151|9|2
2152|1|5
2152|7|2
2152|4|4
2152|2|3
2152|3|1
2153|8|4
2153|1|5
2153|7|4
2153|5|2
2153|9|5
2154|7|3
2154|2|1
2154|9|4
2154|1|2
2154|5|4
2154|8|4
2155|1|4
2155|4|4
2155|5|4
2155|8|3
2156|1|5
2156|3|5
2156|8|2
2156|4|5
2156|7|3
2157|6|5
2157|5|1
2157|2|1
2157|1|1
2157|4|5
2158|9|5
2158|3|5
2158|5|2
2159|6|4
2159|2|4
2159|5|3
2159|8|2
2160|1|5
2160|7|5
2161|5|1
2161|6|3
2162|3|1
2162|7|1
2162|6|5
2162|5|1
2162|4|5
2163|7|2
2163|3|4
2163|4|2
2163|2|5
2164|5|1
2165|7|4
2165|5|1
2165|9|2
2165|4|1
2165|1|2
2166|5|2
2166|3|3
2166|9|3
2167|5|4
2167|7|1
2167|4|1
2167|3|4
2168|9|2
2168|8|4
2168|2|3
2168|1|3
2168|7|1
2168|3|4
2169|3|2
2169|2|4
2169|1|2
2170|6|4
2170|7|4
2171|8|2
2171|1|2
2171|6|5
2172|7|4
2172|2|5
2172|4|1
2172|6|4
2173|9|5
2173|3|5
2173|5|5
2173|8|1
2173|2|3
2174|8|5
2174|4|1
2174|3|3
2175|5|3
2175|2|5
2176|4|3
2176|2|5
2176|7|3
2176|3|4
2177|6|4
2177|8|4
2177|5|3
2178|1|1
2178|7|4
2178|4|1
2178|6|1
2178|2|5
2179|2|4
2179|3|1
2180|4|5
2180|6|4
2180|7|1
2180|5|2
2180|8|5
2181|3|4
2181|6|1
2181|5|5
2181|9|4
2182|6|2
2182|7|3
2182|4|1
2182|1|3
2183|3|1
2183|7|2
2183|1|4
2184|5|5
2184|4|4
2185|5|4
2185|2|3
2185|4|2
2186|7|1
2186|3|1
2186|8|1
2186|6|3
2187|6|2
2188|9|1
2188|7|2
2188|5|3
2189|5|2
2189|4|2
2189|8|5
2190|8|5
2190|1|1
2191|4|1
2191|2|3
2191|3|5
2192|1|5
2192|7|1
2192|4|4
2193|5|3
2193|1|5
2193|3|4
2194|5|4
2194|8|4
2194|3|3
2195|3|3
2195|1|2
2196|4|3
2196|3|5
2196|9|4
2196|5|2
2197|8|4
2197|7|3
2197|9|3
2197|6|2
2198|3|3
2198|5|2
2198|7|1
2199|3|3
2199|5|2
2199|4|3
2199|2|5
2199|6|3
2199|9|3
2199|8|5
2200|8|4
2200|2|2
2200|3|1
2200|7|5
2200|1|1
2201|3|1
2201|8|5
2201|6|3
2202|3|2
2202|1|3
2202|4|1
2202|6|3
2203|1|5
2203|4|1
2203|7|5
2203|8|1
2204|9|2
2204|8|4
2204|7|5
2204|2|4
2205|3|1
2205|5|5
2205|8|5
2205|4|1
2206|6|3
2206|9|3
2207|2|2
2207|8|3
2207|9|4
2207|7|3
2207|6|5
2208|6|1
2208|9|5
2208|4|2
2208|7|2
2209|4|1
2209|3|1
2209|5|2
2210|3|1
2210|6|3
2210|7|2
2210|2|2
2211|4|5
2211|3|2
2211|5|2
2211|8|1
2212|2|4
2212|9|3
2212|3|5
2212|4|4
2213|1|3
2213|9|2
2213|6|3
2213|8|1
2213|7|5
2214|6|2
2214|4|1
2214|5|4
2214|1|3
2214|2|4
2215|8|3
2215|2|4
2215|1|3
2216|8|3
2216|4|4
2216|7|2
2216|3|5
2217|1|1
2217|6|5
2217|5|2
2217|9|5
2218|7|1
2218|2|3
2219|9|4
2219|2|1
2219|6|1
2219|8|2
2219|5|5
2220|2|4
2220|5|4
2220|3|1
2221|2|4
2221|4|4
2221|6|3
2221|7|1
2221|1|4
2222|4|1
2222|2|2
2222|1|1
2222|3|3
2222|8|4
2223|3|4
2223|9|2
2223|4|4
2223|5|3
2224|4|2
2224|6|3
2224|8|3
2224|9|3
2224|1|2
2224|5|3
2224|2|4
2224|7|1
2225|9|1
2225|7|5
2225|6|5
2225|3|4
2226|9|4
2226|8|4
2226|2|2
2226|1|2
2226|7|2
2227|1|3
2227|5|3
2227|3|4
2228|2|5
2228|6|5
2228|9|4
2228|7|2
2228|5|5
2228|8|2
2229|6|3
2229|8|3
2229|4|4
2230|9|4
2230|3|4
2230|7|2
2230|5|2
2231|1|5
2231|2|2
2231|8|4
2231|4|1
2231|3|2
2232|2|3
2232|3|2
2232|9|5
2233|3|4
2233|5|1
2233|6|2
2234|3|5
2234|8|1
2234|1|5
2234|4|4
2234|6|4
2235|3|5
2235|4|3
2235|9|3
2235|2|4
2236|5|4
2236|4|5
2236|7|2
2236|3|4
2237|8|5
2237|3|2
2237|5|4
2237|6|2
2237|1|4
2237|4|4
2238|5|3
2238|2|1
2238|9|4
2238|6|1
2239|5|1
2239|9|5
2239|1|1
2240|2|1
2240|3|1
2240|1|2
2241|3|5
2241|6|3
2242|4|3
2242|1|5
2243|5|1
2243|6|3
2243|8|5
2243|4|5
2243|1|2
2244|8|4
2244|3|4
2245|4|4
2245|2|4
2245|7|2
2245|3|3
2246|9|3
2246|8|1
2247|9|1
2247|1|3
2248|1|3
2248|3|1
2249|9|5
2249|3|1
2249|7|1
2249|4|3
2250|3|5
2250|4|3
2250|7|3
2250|2|2
2251|4|5
2251|3|1
2252|5|5
2252|4|5
2252|8|5
2252|9|2
2252|1|2
2253|3|4
2253|9|3
2254|8|2
2254|2|2
2254|4|5
2254|6|1
2255|8|5
2255|6|1
2255|5|3
2256|1|4
2256|7|4
2256|8|5
2256|4|5
2256|3|4
2256|6|4
2257|1|1
2257|3|4
2257|6|2
2257|9|1
2257|2|2
2257|5|5
2258|9|4
2258|4|4
2258|6|5
2258|7|4
2259|5|3
2259|3|5
2259|8|3
2260|8|1
2260|6|4
2260|7|3
2260|1|5
2260|3|4
2261|4|5
2261|1|1
2261|7|1
2261|8|5
2262|9|4
2262|1|5
2262|6|3
2263|1|3
2263|3|1
2263|9|1
2264|8|5
2264|4|2
2264|2|2
2264|6|1
2265|7|3
2265|9|4
2265|6|1
2265|4|4
2265|8|1
2266|8|2
2266|1|2
2266|7|5
2266|9|2
2266|5|4
2267|4|2
2267|8|3
2267|1|2
2267|2|3
2267|6|5
2268|7|3
2268|9|2
2268|6|4
2268|1|3
2269|1|3
2269|7|4
2269|9|5
2270|4|2
2270|3|4
2271|6|2
2271|9|1
2271|7|5
2272|6|1
2272|2|2
2272|4|1
2273|4|2
2273|7|4
2273|9|3
2273|8|4
2274|3|1
2275|1|1
2275|9|2
2276|1|5
2276|6|5
2276|8|2
2276|7|5
2276|9|3
2277|4|1
2277|1|5
2277|7|5
2277|8|4
2278|7|2
2278|8|1
2278|4|2
2278|5|1
2278|3|5
2279|5|3
2279|1|2
2279|4|3
2279|2|5
2279|9|1
2280|6|4
2280|9|3
2280|4|3
2281|3|3
2281|5|5
2281|9|5
2281|6|3
2281|2|3
2281|1|4
2282|3|5
2282|9|3
2282|5|5
2282|4|2
2282|2|4
2283|1|5
2283|9|4
2283|5|1
2283|8|5
2283|6|3
2283|2|4
2284|3|3
2284|2|4
2284|9|1
2284|8|1
2285|9|4
2285|8|2
2285|5|2
2285|4|1
2285|3|5
2285|7|4
2285|6|2
2286|5|3
2286|3|4
2286|8|5
2286|2|1
2286|1|1
2287|2|1
2287|5|5
2287|7|1
2287|1|2
2287|8|5
2287|3|5
2288|7|3
2288|5|3
2288|3|2
2288|6|1
2288|8|2
2289|4|3
2289|2|4
2289|9|2
2289|8|3
2289|6|2
2289|7|4
2290|3|2
2290|1|5
2290|7|2
2290|6|1
2290|9|4
2290|4|1
2291|2|4
2291|6|2
2291|9|2
2291|5|3
2292|4|1
2292|2|4
2292|5|5
2292|7|4
2293|7|1
2293|2|4
2293|8|5
2293|9|1
2294|8|2
2294|7|1
2294|6|1
2294|1|3
2294|9|3
2294|2|5
2295|2|1
2295|4|4
2295|5|5
2295|1|5
2296|6|4
2296|4|1
2296|9|1
2296|7|1
2297|1|2
2297|7|1
2297|3|2
2298|5|4
2298|3|1
2298|2|4
2298|7|2
2299|2|3
2299|5|5
2300|7|2
2300|8|2
2300|1|2
2300|3|5
2301|7|2
2301|6|3
2302|1|2
2302|9|1
2302|3|2
2302|7|2
2303|5|2
2303|6|2
2304|9|4
2304|4|5
2304|3|5
2304|2|1
2304|1|4
2305|1|3
2305|4|3
2305|9|1
2305|2|2
2305|8|5
2306|1|3
2306|9|1
2306|4|2
2306|8|3
2306|5|4
2307|7|5
2307|2|2
2307|8|5
2307|9|3
2307|4|5
2307|5|4
2308|1|2
2308|4|5
2308|2|5
2309|8|5
2309|1|3
2309|7|5
2309|6|5
2310|7|5
2310|8|4
2310|3|3
2311|3|1
2311|7|5
2311|2|5
2312|9|3
2312|8|5
2312|1|1
2312|2|1
2313|2|3
2313|1|4
2313|9|3
2314|2|1
2314|7|1
2314|3|2
2314|9|4
2314|6|4
2314|4|1
2314|8|4
2315|5|5
2315|2|2
2315|6|1
2316|5|1
2316|8|5
2317|4|4
2317|8|2
2317|2|4
2317|6|5
2318|2|2
2318|5|3
2318|9|5
2319|5|2
2319|6|4
2319|9|1
2319|4|4
2320|4|5
2320|2|5
2320|5|5
2320|3|1
2321|8|2
2321|6|2
2321|5|3
2322|8|5
2322|3|1
2323|9|4
2323|4|2
2323|6|4
2324|8|1
2324|1|4
2324|6|5
2324|9|3
2325|7|4
2325|4|3
2325|6|5
2326|5|3
2326|4|2
2326|2|4
2326|6|3
2326|7|5
2327|1|5
2327|6|3
2327|9|1
2328|9|2
2328|4|4
2328|1|2
2329|6|1
2329|3|5
2329|4|3
2329|7|3
2330|9|2
2330|5|2
2330|2|3
2330|1|3
2330|6|3
2331|8|5
2331|7|4
2331|3|2
2332|4|4
2332|2|5
2332|5|2
2333|6|1
2333|5|2
2333|1|4
2334|1|1
2335|3|4
2335|9|4
2335|8|2
2335|2|1
2335|7|1
2336|9|1
2336|5|1
2337|7|4
2337|9|4
2337|2|4
2337|1|3
2337|6|2
2338|2|2
2338|6|4
2338|3|3
2339|8|2
2339|3|4
2339|7|2
2340|4|4
2340|8|5
2340|5|1
2341|4|3
2341|5|1
2341|2|4
2341|6|5
2342|6|1
2342|9|2
2342|1|1
2342|3|4
2342|8|1
2342|2|2
2343|5|2
2343|6|2
2343|2|4
2343|4|5
2344|8|2
2344|4|5
2344|9|3
2345|9|2
2345|4|2
2345|3|3
2346|4|3
2346|6|4
2346|5|2
2346|7|3
2346|2|3
2347|5|1
2347|9|4
2347|4|3
2347|7|2
2347|1|5
2347|2|5
2348|5|4
2348|2|3
2349|7|4
2349|8|1
2349|4|4
2350|8|4
2350|9|5
2350|6|4
2351|5|3
2351|2|5
2351|3|4
2351|1|4
2352|2|5
2352|6|1
2352|4|4
2353|3|1
2353|1|4
2354|4|5
2354|9|2
2354|6|3
2354|2|2
2354|3|4
2355|7|5
2355|1|4
2355|3|5
2355|8|2
2356|4|2
2356|8|1
2356|6|5
2357|1|3
2357|5|4
2357|3|3
2358|1|1
2358|6|5
2359|6|3
2360|1|3
2360|9|1
2360|6|1
2360|4|3
2361|9|2
2361|4|2
2361|8|1
2361|3|2
2361|6|5
2362|9|3
2362|6|1
2362|8|3
2362|3|4
2362|2|3
2362|5|4
2363|7|3
2363|3|1
2363|6|5
2363|5|4
2364|5|1
2364|2|4
2364|9|2
2365|8|4
2365|3|3
2365|4|2
2365|1|5
2365|6|3
2366|9|5
2366|8|1
2366|4|2
2367|4|1
2367|6|4
2368|4|1
2368|3|1
2368|1|4
2368|9|1
2369|3|2
2369|1|2
2369|9|1
2369|2|4
2369|8|2
2370|1|1
2370|2|1
2370|6|1
2371|6|2
2371|8|2
2371|5|2
2372|8|4
2372|5|2
2372|3|1
2373|1|5
2373|7|5
2373|6|3
2373|2|4
2373|9|4
2374|1|5
2374|3|3
2374|4|5
2375|3|3
2375|7|4
2375|6|1
2376|2|5
2376|9|1
2376|5|3
2376|3|1
2376|7|1
2377|9|4
2377|1|5
2377|8|1
2377|5|4
2378|4|5
2378|6|2
2378|1|5
2378|5|5
2378|3|1
2379|4|3
2379|6|3
2379|5|4
2379|3|3
2379|2|5
2380|8|3
2380|5|3
2380|1|3
2380|9|3
2380|6|2
2381|5|4
2381|8|4
2381|3|1
2381|9|5
2382|4|1
2382|8|5
2383|1|3
2383|9|2
2383|8|5
2383|7|4
2383|6|3
2384|3|3
2384|4|5
2384|1|1
2384|6|5
2385|8|5
2385|3|1
2385|7|3
2385|9|2
2385|4|5
2386|9|1
2386|8|5
2386|1|5
2386|5|4
2386|6|5
2387|9|3
2387|3|1
2387|1|5
2387|5|4
2388|3|5
2388|9|3
2388|4|4
2388|1|4
2388|6|4
2388|8|3
2389|5|3
2389|6|3
2389|9|3
2389|1|5
2390|6|3
2390|2|1
2390|4|3
2391|3|5
2391|7|3
2391|5|1
2392|9|4
2392|7|3
2392|6|3
2393|7|2
2393|8|2
2393|3|3
2394|7|1
2394|3|3
2395|7|2
2395|3|2
2395|9|4
2395|4|3
2396|2|1
2396|9|1
2396|7|2
2396|6|1
2396|5|1
2396|8|1
2397|9|4
2397|6|3
2398|7|3
2398|3|1
2398|6|1
2399|3|4
2399|2|3
2399|7|5
2399|1|4
2399|9|2
2400|4|1
2400|8|1
2400|9|2
2400|6|4
2400|1|1
2401|4|5
2401|7|1
2401|5|5
2401|9|3
2401|8|4
2402|8|3
2402|2|4
2403|3|5
2403|9|2
2403|4|4
2403|5|4
2403|2|2
2404|9|3
2404|3|5
2404|1|5
2404|4|3
2404|7|1
2405|3|1
2405|4|2
2405|6|3
2406|3|1
2406|1|4
2406|5|2
2406|7|4
2407|3|3
2407|2|3
2407|7|5
2407|1|1
2408|1|5
2408|8|5
2408|3|2
2408|7|1
2409|2|2
2409|3|3
2409|1|4
2410|7|2
2410|6|5
2410|4|5
2410|2|3
2410|8|4
2411|1|2
2411|3|3
2411|5|3
2412|4|2
2412|1|1
2412|6|4
2413|8|3
2413|3|4
2414|6|2
2414|7|2
2415|6|2
2415|5|1
2415|9|2
2415|7|3
2416|1|3
2416|9|2
2416|2|2
2417|9|4
2417|1|4
2418|2|3
2418|4|4
2418|5|3
2418|6|4
2419|8|3
2419|2|4
2419|9|1
2419|4|5
2420|2|5
2420|8|4
2420|4|2
2420|1|2
2420|3|2
2421|4|3
2421|3|5
2421|8|3
2422|1|5
2422|7|5
2422|2|3
2422|9|2
2423|2|3
2423|9|4
2423|8|5
2423|6|2
2424|4|3
2424|6|4
2424|8|4
2424|7|4
2425|1|4
2425|5|2
2426|1|5
2426|8|2
2426|7|2
2426|6|4
2426|3|3
2426|9|2
2427|3|2
2427|7|1
2427|4|5
2427|1|5
2427|5|2
2427|6|3
2428|4|4
2428|6|5
2428|5|4
2429|1|2
2429|2|1
2430|6|5
2430|2|3
2431|5|2
2431|8|1
2432|4|3
2432|3|3
2432|1|4
2433|4|4
2433|9|5
2433|1|5
2434|1|1
2434|9|3
2434|7|1
2434|2|2
2434|8|1
2435|7|1
2435|1|1
2435|4|1
2435|6|1
2436|7|3
2436|9|3
2436|8|5
2436|3|2
2436|1|4
2437|5|4
2437|9|4
2437|7|4
2438|9|5
2438|4|3
2438|5|1
2439|9|3
2439|1|4
2440|9|4
2440|2|2
2440|7|1
2441|1|4
2441|4|1
2441|6|5
2442|9|4
2442|3|3
2442|8|5
2442|4|1
2442|2|3
2443|1|3
2443|3|5
2444|3|4
2444|4|5
2444|6|5
2445|6|1
2445|1|5
2445|9|4
2445|5|4
2445|2|4
2446|7|4
2446|5|5
2446|3|1
2446|6|3
2447|6|1
2447|7|1
2447|2|4
2447|1|3
2448|9|4
2448|7|3
2448|6|5
2448|2|5
2448|8|1
2449|1|5
2449|5|2
2449|3|2
2450|9|5
2450|1|4
2450|4|5
2450|3|2
2450|8|5
2451|3|4
2451|9|1
2451|1|1
2451|6|3
2452|3|2
2452|4|1
2452|7|1
2453|7|4
2453|4|2
2453|6|2
2454|3|4
2454|8|4
2454|1|3
2454|9|5
2454|7|4
2455|7|1
2455|9|5
2455|5|1
2456|8|1
2456|6|2
2456|3|5
2456|2|1
2457|9|2
2457|3|5
2457|1|2
2457|7|2
2458|8|3
2458|2|4
2458|3|1
2458|4|5
2459|2|2
2459|9|4
2459|8|4
2459|5|5
2459|6|3
2460|5|1
2460|1|3
2460|3|5
2460|4|2
2460|6|2
2461|5|3
2461|7|2
2461|6|4
2461|4|1
2462|1|3
2462|7|2
2462|5|3
2462|9|5
2462|4|3
2463|1|2
2463|3|2
2464|2|2
2464|4|3
2465|3|5
2465|1|5
2465|4|1
2465|5|5
2466|6|5
2466|8|1
2467|5|4
2467|7|4
2468|9|4
2468|1|4
2468|6|2
2468|8|3
2469|6|1
2469|9|5
2469|2|4
2470|7|4
2470|4|5
2471|5|1
2471|9|4
2471|6|1
2471|8|1
2471|3|2
2471|2|2
2472|7|2
2472|1|2
2472|4|5
2473|2|2
2473|9|3
2473|1|3
2474|5|4
2474|4|5
2474|7|3
2475|5|1
2475|8|2
2475|4|5
2475|1|3
2476|2|4
2476|5|4
2476|6|2
2476|7|5
2477|1|1
2477|3|5
2477|2|1
2478|2|5
2478|9|3
2478|8|2
2478|3|5
2479|8|2
2479|2|3
2479|3|4
2479|4|4
2480|2|3
2480|6|2
2481|7|3
2481|8|1
2481|3|3
2481|5|5
2482|8|5
2482|4|1
2483|7|2
2483|3|4
2483|5|5
2484|7|1
2484|5|3
2484|8|3
2484|9|3
2484|4|3
2484|3|4
2485|5|5
2485|7|2
2485|8|1
2486|5|2
2486|3|5
2486|2|1
2487|1|3
2487|9|2
2487|5|5
2488|5|4
2488|8|5
2488|2|3
2488|6|2
2488|3|3
2489|7|4
2489|2|2
2489|5|3
2489|1|1
2489|4|3
2489|6|4
2490|3|2
2490|9|3
2490|8|4
2490|1|1
2490|4|4
2491|3|3
2491|5|3
2491|6|5
2492|6|1
2492|8|2
2492|2|1
2492|1|4
2492|9|2
2493|4|4
2493|9|3
2493|2|1
2494|1|1
2494|3|3
2494|7|1
2495|8|2
2495|1|1
2495|6|1
2495|3|2
2496|5|1
2496|1|2
2496|2|4
2496|9|4
2497|7|3
2497|5|4
2497|1|5
2497|2|2
2497|8|2
2497|6|2
2497|9|1
2498|3|2
2498|5|2
2498|7|3
2499|8|4
2499|4|2
2499|1|2
2499|6|5
2500|6|2
2500|5|5
2500|2|4
2501|6|5
2501|8|3
2501|4|5
2502|4|2
2502|5|2
2503|6|4
2503|1|4
2504|7|5
2504|6|5
2504|5|5
2504|1|3
2504|8|4
2505|1|1
2505|4|4
2505|9|3
2505|8|4
2506|2|2
2506|9|5
2506|8|2
2506|7|2
2506|1|3
2507|2|2
2507|6|1
2508|7|1
2508|3|4
2508|6|1
