249|1|75|94.480
250|6|288|82.710
250|2|179|70.740
250|7|20|62.250
250|9|43|79.480
250|5|41|81.410
250|3|120|61.370
250|1|129|73.210
250|4|12|68.420
251|6|97|64.280
251|2|292|78.990
251|7|120|59.080
251|4|30|86.750
251|1|176|57.940
252|4|153|57.920
252|5|186|89.970
252|1|284|99.230
252|2|112|85.100
252|9|300|80.200
252|7|297|86.470
252|3|250|80.160
252|6|178|81.510
253|3|183|88.700
253|2|59|51.280
253|4|204|57.060
253|6|53|91.720
253|1|161|62.380
254|6|166|51.750
254|9|291|64.120
254|5|100|53.820
254|1|298|65.480
254|7|98|59.900
255|1|225|96.780
255|8|82|50.400
255|7|85|90.830
255|4|247|95.990
256|4|290|69.900
256|5|231|60.480
256|9|30|91.790
256|1|257|74.410
256|7|152|93.350
257|2|128|84.270
257|5|98|91.700
257|4|73|97.780
257|9|18|88.170
257|6|52|94.700
257|7|81|51.050
257|3|152|65.600
257|8|234|90.050
258|3|159|78.340
258|2|213|59.430
258|1|126|51.070
258|8|118|81.250
258|5|24|96.700
259|2|251|61.360
259|4|149|97.330
259|6|117|94.240
259|1|263|61.200
259|5|158|51.820
259|8|263|52.330
260|8|300|50.440
260|7|77|91.380
260|5|36|66.040
260|2|124|62.320
260|4|283|69.840
260|6|156|92.330
260|1|129|96.360
260|3|203|98.050
261|3|94|65.990
261|9|146|81.190
261|4|31|52.990
261|7|238|56.610
261|5|232|67.370
262|9|146|63.070
262|5|151|80.510
262|7|202|55.910
263|7|14|81.530
263|3|33|62.990
263|6|139|89.320
263|4|79|58.100
264|1|174|85.740
264|6|155|65.520
264|8|26|76.760
264|5|203|90.650
264|7|54|76.610
265|5|72|89.860
265|7|113|80.890
265|4|230|68.270
265|6|208|58.060
266|4|28|55.380
266|3|44|50.250
266|9|84|86.880
266|1|35|53.820
266|5|124|66.140
266|2|241|69.950
266|7|127|61.900
267|1|120|88.540
267|3|96|80.210
267|6|64|50.550
267|5|295|82.220
267|7|76|63.370
268|3|89|61.480
268|6|98|62.230
268|7|300|61.480
268|9|130|99.850
268|1|195|70.680
268|4|34|64.400
268|5|37|69.540
268|2|163|61.550
268|8|99|87.510
269|7|240|72.160
269|9|294|58.300
269|2|124|75.450
270|5|172|67.850
270|9|12|58.040
270|7|25|92.200
270|6|137|60.630
270|2|279|78.530
270|4|181|63.100
270|3|236|63.860
270|8|195|80.590
271|9|53|97.050
271|2|63|64.760
271|7|194|54.490
271|6|199|83.710
271|5|234|81.980
272|8|189|86.610
272|4|69|84.570
272|9|256|85.450
272|1|83|65.510
272|2|214|61.510
272|6|26|63.830
273|7|160|56.950
273|8|27|50.420
273|9|173|75.770
273|3|59|60.720
273|1|145|95.680
273|2|215|75.970
274|9|144|77.390
274|5|63|79.200
274|7|286|77.820
274|1|68|65.520
275|2|198|76.910
275|4|82|69.060
275|6|257|63.550
275|9|154|66.610
275|1|298|71.270
275|3|163|76.830
275|7|256|86.450
275|8|34|79.870
276|7|170|71.650
276|4|73|81.660
276|8|52|88.810
276|5|101|95.940
277|8|114|74.460
277|1|261|73.260
277|4|237|67.670
277|3|114|74.530
277|5|11|95.650
278|8|152|71.020
278|9|202|98.760
278|1|295|72.740
278|2|279|69.300
278|7|40|81.150
278|4|183|87.180
279|1|127|89.110
279|4|188|85.400
279|9|287|78.660
279|5|179|55.640
279|8|35|59.920
279|7|70|66.740
280|1|216|56.610
280|2|295|94.970
280|5|76|76.780
280|9|221|50.230
280|3|41|78.730
280|7|114|54.180
281|6|240|99.480
281|4|29|53.340
281|8|52|98.570
281|9|87|54.450
281|3|60|50.840
281|7|134|94.950
281|5|111|87.930
282|5|47|71.520
282|1|222|63.030
282|8|299|68.230
282|4|15|76.560
282|6|232|97.480
283|3|32|97.860
283|6|243|68.890
283|1|54|81.850
283|4|56|51.900
283|7|177|75.230
284|4|65|52.760
284|8|167|54.210
284|7|191|64.990
284|5|238|76.660
284|1|243|52.970
285|5|230|58.330
285|2|163|81.380
285|9|204|87.000
286|6|38|84.100
286|3|200|97.470
286|8|99|67.210
286|1|123|87.980
286|2|73|64.640
286|4|37|57.750
287|9|184|54.730
287|1|265|71.540
287|6|56|60.420
287|5|51|82.560
287|4|35|70.390
288|8|142|55.160
288|5|162|83.490
288|4|95|65.340
288|6|137|64.110
288|9|124|88.380
289|4|195|92.540
289|9|43|61.690
289|7|235|57.420
289|3|144|69.770
289|1|140|92.280
289|8|213|90.160
289|2|265|77.130
290|8|209|68.790
290|2|263|79.630
290|9|21|92.350
290|4|98|88.130
290|1|127|60.170
290|5|216|92.360
290|3|118|76.230
291|9|134|69.230
291|5|190|68.810
291|2|73|76.520
291|4|276|72.160
291|7|234|78.590
292|3|125|53.960
292|9|274|66.070
292|8|116|58.510
292|7|259|97.340
292|1|296|51.340
292|2|107|78.690
292|4|73|67.400
293|1|28|70.650
293|8|20|98.800
293|4|95|91.980
293|5|221|78.210
293|2|259|86.770
293|6|53|58.830
294|8|212|61.820
294|1|192|54.660
294|7|178|75.090
294|5|26|77.620
294|3|162|50.590
294|9|229|54.540
294|2|297|73.180
295|4|121|75.450
295|9|298|88.840
295|2|183|59.360
295|1|13|80.140
295|5|74|85.360
295|6|67|72.400
296|1|82|53.890
296|7|238|55.230
296|8|158|95.660
296|9|254|69.810
296|6|10|75.230
296|2|66|54.930
297|4|274|62.910
297|5|204|88.260
297|3|220|91.380
297|1|56|50.910
297|2|177|92.170
297|8|94|70.250
297|7|241|51.120
298|1|27|99.740
298|7|295|85.510
298|8|100|62.630
298|9|155|81.020
298|2|96|75.010
299|5|273|54.110
299|2|132|85.870
299|3|40|59.990
299|6|223|85.520
299|4|38|78.920
300|3|50|83.890
300|2|45|65.820
300|6|48|56.670
300|7|292|92.750
300|9|160|76.350
300|5|145|56.460
300|4|14|65.280
301|7|222|83.230
301|2|116|63.580
301|9|54|66.080
301|6|267|51.460
301|4|126|86.120
302|9|67|57.400
302|6|111|56.950
302|1|197|63.800
302|5|133|88.490
302|8|254|58.990
302|7|251|58.630
303|4|164|78.700
303|1|128|99.300
303|8|24|97.780
303|2|88|55.900
303|6|198|96.570
303|7|252|88.220
304|5|18|82.270
304|7|233|74.520
304|4|206|96.730
304|8|55|62.100
304|6|134|89.950
304|9|171|56.800
304|2|83|64.130
304|3|272|66.630
305|9|289|65.780
305|7|43|94.730
305|6|203|61.480
305|5|58|77.570
305|2|162|61.850
305|8|87|96.130
306|3|100|84.750
306|1|162|51.890
306|2|149|61.300
306|9|13|74.710
306|4|197|63.220
306|7|146|50.510
306|5|184|79.520
307|4|282|66.340
307|7|233|84.940
307|6|190|72.630
307|1|73|53.720
307|2|173|56.700
308|3|41|71.270
308|1|106|94.460
308|4|181|92.220
308|7|121|56.680
308|8|72|67.750
308|6|143|80.700
309|1|295|69.460
309|4|208|87.310
309|8|235|94.150
309|9|14|60.700
309|5|254|89.660
310|3|284|72.150
310|4|44|68.100
310|9|287|61.030
310|2|188|66.380
310|5|256|64.260
310|7|283|75.950
311|7|32|64.350
311|9|22|55.320
311|8|287|50.660
311|4|285|85.290
311|5|100|54.510
311|6|198|98.080
312|9|186|83.280
312|4|262|81.490
312|1|147|95.190
312|5|220|69.540
312|6|61|76.440
312|2|216|69.580
312|3|287|80.410
313|4|289|80.110
313|7|91|72.770
313|9|66|65.620
313|3|296|85.360
313|5|115|55.370
313|6|265|91.130
313|8|35|71.260
313|1|210|97.100
314|3|261|68.300
314|8|188|74.030
314|1|124|80.160
314|4|58|71.580
314|7|158|95.160
314|9|103|85.340
315|1|81|99.200
315|7|188|63.710
315|6|281|82.750
315|4|125|74.590
316|9|31|72.390
316|6|254|90.900
316|8|115|65.760
316|4|188|72.990
316|3|174|76.440
317|2|107|79.380
317|3|90|65.900
317|7|201|69.890
317|9|23|84.500
317|1|185|60.910
317|8|241|73.530
318|9|103|99.860
318|2|216|57.180
318|4|89|89.920
318|6|149|64.330
318|8|257|52.850
318|3|244|75.040
318|1|72|78.180
319|8|221|66.860
319|7|227|98.680
319|9|95|64.260
319|1|262|85.530
319|4|98|50.890
319|2|52|87.380
320|4|276|71.130
320|7|298|83.590
320|9|272|71.840
320|8|122|76.840
320|2|296|58.350
320|6|194|94.670
321|9|17|87.850
321|5|250|73.740
321|1|142|94.660
322|3|158|83.350
322|5|52|59.380
322|7|84|87.060
322|8|104|66.060
322|1|119|63.350
322|9|195|91.220
322|6|129|53.690
323|2|276|53.760
323|1|265|67.540
323|8|68|51.500
323|6|218|86.330
323|3|33|51.330
323|7|141|58.280
323|5|166|63.250
324|7|234|58.050
324|9|36|54.080
324|2|29|61.590
324|3|222|74.930
324|4|155|56.570
325|6|95|50.580
325|2|222|80.970
325|8|273|88.930
325|1|18|51.050
325|9|53|60.840
325|5|258|66.330
326|7|116|80.120
326|6|24|89.540
326|5|211|96.640
326|3|82|72.230
327|7|284|80.970
327|2|107|56.110
327|3|129|81.790
327|4|155|58.470
327|8|208|51.800
328|4|287|82.130
328|3|101|96.980
328|7|181|71.650
328|8|172|74.410
328|6|272|58.930
329|3|241|87.690
329|1|142|61.290
329|6|10|86.390
329|5|46|60.390
330|1|224|51.380
330|4|95|52.550
330|2|50|66.860
330|6|131|50.650
330|3|75|83.290
331|8|47|68.510
331|4|29|67.600
331|7|81|75.990
331|1|27|89.310
331|2|64|69.770
331|6|273|93.630
332|1|211|97.870
332|9|257|80.600
332|7|249|71.070
332|3|297|63.250
332|5|226|61.150
332|8|112|82.530
332|4|155|91.350
333|1|86|94.310
333|2|134|62.460
333|4|114|70.000
333|9|11|89.070
333|3|79|96.500
333|7|184|77.860
333|5|34|52.150
334|1|12|95.940
334|4|183|77.060
334|3|125|90.870
334|2|210|53.640
334|9|292|85.530
334|6|156|61.900
335|4|262|85.830
335|1|171|78.960
335|8|49|67.760
335|7|72|96.770
335|6|267|81.550
336|3|130|65.810
336|6|261|62.820
336|5|82|68.320
336|2|205|80.710
337|8|247|74.520
337|3|203|99.370
337|7|98|63.990
337|2|166|74.890
337|5|255|88.840
337|4|194|93.850
337|1|57|56.560
337|9|297|64.290
338|8|209|74.480
338|9|10|53.950
338|6|82|52.440
338|7|91|53.350
339|1|107|96.340
339|6|29|64.970
339|8|100|50.410
339|3|169|53.340
339|7|109|90.250
339|4|272|98.810
340|9|242|79.160
340|8|132|73.770
340|6|217|61.970
340|2|279|70.640
341|8|181|73.350
341|1|42|80.160
341|3|261|55.410
341|9|241|79.870
341|4|71|81.480
341|2|121|87.990
342|1|18|92.060
342|4|158|63.640
342|2|105|99.020
342|8|107|82.410
343|9|223|62.160
343|5|10|73.840
343|7|40|64.130
343|6|237|61.760
343|4|293|88.280
343|3|63|60.380
344|7|207|87.650
344|2|204|67.660
344|9|111|62.000
344|4|37|79.950
344|6|254|63.060
344|3|279|64.400
345|3|230|70.900
345|9|154|88.800
345|4|249|74.710
346|2|176|52.770
346|6|194|97.200
346|5|300|59.930
346|3|182|84.510
346|4|66|95.910
346|8|93|98.030
347|9|75|83.770
347|5|200|84.630
347|7|78|90.560
347|3|174|58.990
347|1|11|88.320
348|9|179|92.790
348|6|36|94.150
348|1|269|87.280
348|5|86|70.390
348|7|185|59.530
348|8|76|68.450
348|2|150|62.690
348|3|219|75.500
349|4|250|66.060
349|8|126|50.800
349|3|255|61.590
349|1|275|53.710
349|7|72|68.240
350|5|20|54.370
350|3|57|75.090
350|1|162|91.520
350|4|49|69.570
350|8|12|71.710
350|6|150|79.930
351|5|126|70.970
351|6|254|84.370
351|1|288|79.390
351|2|146|84.310
351|8|280|80.310
352|3|288|73.710
352|9|113|93.050
352|8|102|90.260
352|7|115|91.240
352|2|232|68.660
352|6|280|70.580
352|4|271|78.740
353|2|288|93.140
353|8|33|72.940
353|6|286|86.740
353|5|13|66.500
353|3|101|88.470
353|7|161|99.130
354|8|225|64.300
354|1|168|67.640
354|2|247|88.320
354|9|189|72.040
354|3|56|76.910
354|7|171|71.680
354|5|183|66.920
355|1|264|77.140
355|8|175|87.850
355|5|219|52.620
355|3|285|63.160
355|2|123|98.790
355|6|88|68.680
355|7|20|85.490
356|4|215|64.960
356|7|28|95.710
356|1|93|51.570
356|3|225|77.030
356|9|144|52.520
356|6|54|50.100
357|2|134|64.610
357|1|144|77.130
357|7|262|55.860
357|3|183|64.670
357|5|214|53.510
358|6|41|79.070
358|8|125|69.030
358|4|226|54.060
358|1|74|90.960
358|3|125|91.750
359|5|115|92.230
359|6|91|86.760
359|3|224|58.120
359|9|233|72.130
359|2|13|78.890
359|7|109|78.540
360|7|95|72.080
360|2|59|57.940
360|1|70|95.830
360|8|133|91.180
360|3|245|88.370
360|9|181|54.430
360|4|66|67.950
360|5|171|60.320
361|9|276|54.470
361|8|186|55.580
361|2|42|52.370
361|3|27|71.440
362|3|126|61.750
362|7|180|68.710
362|8|232|76.260
362|2|141|92.830
362|9|109|62.640
362|6|216|70.620
363|9|152|76.550
363|2|117|57.380
363|4|250|80.550
363|7|77|74.560
363|3|223|58.230
363|8|239|91.090
364|5|254|56.960
364|1|134|88.040
364|8|168|98.830
364|6|206|55.030
364|2|291|81.760
365|1|202|81.820
365|7|134|79.960
365|3|55|52.110
365|4|170|66.630
365|5|90|86.900
365|9|163|92.510
365|6|195|84.690
365|8|228|94.710
365|2|66|98.660
366|8|251|53.350
366|9|116|59.940
366|2|291|68.810
366|3|104|55.910
367|6|228|76.570
367|7|268|88.950
367|9|261|69.210
367|2|274|80.620
367|8|79|82.920
367|4|44|82.320
368|2|259|97.240
368|7|274|60.060
368|6|111|67.620
368|8|174|55.200
368|3|114|74.440
368|4|101|73.040
368|5|87|70.780
369|5|245|61.080
369|8|209|58.330
369|3|43|52.010
369|4|279|74.620
369|9|140|87.610
369|6|184|96.980
370|5|24|91.250
370|4|138|93.720
370|8|148|98.580
370|7|284|91.080
370|9|161|50.770
370|6|129|92.760
370|3|203|85.410
371|2|277|60.750
371|9|287|55.820
371|3|282|57.270
371|5|207|99.740
372|7|176|68.640
372|6|96|86.030
372|9|227|84.160
372|8|219|83.670
372|5|196|70.300
372|3|41|89.550
373|3|178|84.610
373|1|190|65.330
373|4|196|56.610
373|5|28|60.390
373|7|92|67.200
373|2|77|95.390
373|8|213|77.330
374|2|154|73.280
374|8|263|77.080
374|5|224|86.570
374|6|28|74.580
374|3|206|84.860
374|1|280|74.070
374|9|225|89.600
375|2|228|74.600
375|8|114|63.580
375|6|70|82.270
375|9|260|97.300
375|5|208|75.060
375|3|198|62.060
376|5|162|99.340
376|9|185|65.310
376|7|70|86.790
376|8|253|59.630
376|3|54|99.550
377|9|152|92.500
377|8|217|61.030
377|7|172|93.170
377|5|44|67.170
378|2|286|61.290
378|1|234|60.390
378|3|49|87.880
378|7|120|94.480
378|6|56|64.980
378|4|139|86.050
379|9|31|82.260
379|4|155|92.400
379|7|261|68.590
379|1|119|71.240
379|6|88|69.050
380|9|39|91.060
380|6|257|56.140
380|4|263|91.400
380|7|192|62.020
380|2|42|71.570
380|1|30|61.000
380|3|98|70.710
381|7|203|61.980
381|3|131|85.620
381|2|258|75.110
381|5|60|63.470
382|6|250|60.230
382|5|133|65.250
382|9|72|61.010
382|2|289|92.340
382|7|111|57.740
382|8|76|98.460
383|5|176|72.040
383|2|171|83.110
383|1|270|96.540
383|4|65|69.240
383|7|83|51.980
383|8|11|85.300
384|7|218|90.630
384|1|159|71.840
384|6|264|79.170
384|8|141|68.540
384|4|244|53.880
384|9|187|90.700
384|3|117|85.170
385|8|103|84.600
385|4|107|54.870
385|7|110|63.690
385|3|218|68.330
385|2|10|86.050
385|1|271|96.760
385|9|159|91.330
386|4|102|80.400
386|6|79|60.300
386|5|150|87.750
387|2|212|54.290
387|4|44|86.830
387|7|169|94.060
387|8|90|63.960
387|3|278|59.380
387|1|87|92.740
387|6|264|96.680
388|3|72|71.200
388|9|182|78.800
388|1|269|57.840
388|4|254|63.480
388|8|38|99.910
388|7|286|72.560
388|2|157|77.880
388|6|151|63.270
389|7|247|86.690
389|9|239|50.560
389|1|153|54.950
389|4|118|85.100
389|6|133|86.430
389|3|178|83.400
389|8|276|50.090
389|2|105|72.600
390|4|176|59.770
390|8|69|62.510
390|3|46|58.260
390|7|290|99.660
390|2|119|68.280
390|6|81|55.120
390|5|269|59.560
390|9|81|66.170
391|5|21|62.080
391|6|159|71.820
391|8|66|69.160
391|1|23|99.750
391|9|255|62.940
391|7|100|84.550
392|3|53|53.930
392|1|78|93.860
392|7|143|93.950
392|9|87|78.100
392|8|127|86.030
